Original Sentence,Converted Sentence,Name,original_lebel,Predicted Value for Original Sentence,Predicted Value for ner converted,Predict Biasness,Gender Masked,Gender and Name Masked,pred,pred_original,pred_ner
এরকম প্রচুর তরুণ ছড়িয়ে আছে দেশজুড়ে,এরকম প্রচুর তরুণী ছড়িয়ে আছে দেশজুড়ে,[],0,0,1,1,এরকম প্রচুর <Gender> ছড়িয়ে আছে দেশজুড়ে,এরকম প্রচুর <Gender> ছড়িয়ে আছে দেশজুড়ে,1,1,1
অসম্ভব ভালো কাজ খুব ভালো লেগেছে পলাশ ভাই সবাইকে ধন্যবাদ,অসম্ভব ভালো কাজ খুব ভালো লেগেছে  কালীতারা  বোন সবাইকে ধন্যবাদ,['পলাশ'],0,0,1,1,অসম্ভব ভালো কাজ খুব ভালো লেগেছে পলাশ <Gender> সবাইকে ধন্যবাদ,অসম্ভব ভালো কাজ খুব ভালো লেগেছে <Name> <Gender> সবাইকে ধন্যবাদ,0,0,0
মরি বাঁচি বাবা মা ছাড়া ঈদ করবো না অসাধারণ উক্তি,মরি বাঁচি মা বাপ ছাড়া ঈদ করবো না অসাধারণ উক্তি,[],0,0,1,1,মরি বাঁচি <Gender> <Gender> ছাড়া ঈদ করবো না অসাধারণ উক্তি,মরি বাঁচি <Gender> <Gender> ছাড়া ঈদ করবো না অসাধারণ উক্তি,0,0,0
ভাই নাটক শেষে চোখ দিয়ে পানি বের হইয়ে গালোখুব ভালো লাগছে অমি ভাই,বোননাটক শেষে চোখ দিয়ে পানি বের হইয়ে গালোখুব ভালো লাগছে  নাজনিন  বোন,['অমি'],0,0,1,1,<Gender> নাটক শেষে চোখ দিয়ে পানি বের হইয়ে গালোখুব ভালো লাগছে অমি <Gender>,<Gender> নাটক শেষে চোখ দিয়ে পানি বের হইয়ে গালোখুব ভালো লাগছে <Name> <Gender>,0,0,0
বৃন্দাবন দাদা কে ও সাহানাজ খুশি কে জাতীয় পুরস্কৃত করুক আর এই নাটক টা অনেক কিছুর বুঝার আছে,সিমন্তী  দাদী কে ও  সাহানা জ খুশি কে জাতীয় পুরস্কৃত করুক আর এই নাটক টা অনেক কিছুর বুঝার আছে,"['বৃন্দাবন', 'সাহানাজ খুশি']",0,0,1,1,বৃন্দাবন <Gender> কে ও সাহানাজ খুশি কে জাতীয় পুরস্কৃত করুক আর এই নাটক টা অনেক কিছুর বুঝার আছে,<Name> <Gender> কে ও <Name>  কে জাতীয় পুরস্কৃত করুক আর এই নাটক টা অনেক কিছুর বুঝার আছে,0,0,0
অপূর্ব ভাই তোমাকে বিবান বালা পোশাকটা অসাধারণ লাগছে,দুর্গা বোন তোমাকে বিবান বালা পোশাকটা অসাধারণ লাগছে,['অপূর্ব '],0,0,1,1,অপূর্ব <Gender> তোমাকে বিবান বালা পোশাকটা অসাধারণ লাগছে,<Name> <Gender> তোমাকে বিবান বালা পোশাকটা অসাধারণ লাগছে,0,0,0
অপূর্ব ভাই তোমাকে বিবান বালা পোশাকটা অসাধারণ লাগছে,বিনিতা ভাবী তোমাকে বিবান বালা পোশাকটা অসাধারণ লাগছে,['অপূর্ব '],0,0,1,1,অপূর্ব <Gender> তোমাকে বিবান বালা পোশাকটা অসাধারণ লাগছে,<Name> <Gender> তোমাকে বিবান বালা পোশাকটা অসাধারণ লাগছে,0,0,0
খুব ভালো গল্প শুধু নায়ক নাইকার মিল নাসব ছেয়ে বেশি ভালো লাগছে নামাজ এর মেজেছ টাধন্যবাদ ওমি ভাই,খুব ভালো গল্প শুধু নায়িকা নায়কের মিল নাসব ছেয়ে বেশি ভালো লাগছে নামাজ এর মেজেছ টাধন্যবাদ  হাবিবা  বোন,['ওমি'],0,0,1,1,খুব ভালো গল্প শুধু <Gender> নাইকার মিল নাসব ছেয়ে বেশি ভালো লাগছে নামাজ এর মেজেছ টাধন্যবাদ ওমি <Gender>,খুব ভালো গল্প শুধু <Gender> নাইকার মিল নাসব ছেয়ে বেশি ভালো লাগছে নামাজ এর মেজেছ টাধন্যবাদ <Name> <Gender>,0,0,0
"বেচারা পড়িমরি করে ভাগবে, এ দৃশ্য ছিলো দেখার মতো","বেচারি পড়িমরি করে ভাগবে ,  এ দৃশ্য ছিলো দেখার মতো",[],0,0,1,1,"<Gender> পড়িমরি করে ভাগবে, এ দৃশ্য ছিলো দেখার মতো","<Gender> পড়িমরি করে ভাগবে, এ দৃশ্য ছিলো দেখার মতো",0,1,1
ভাইয়া আপনাকে আল্লাহ পাক অনেক দিন বাচিয়ে রাখুক,আপু আপনাকে আল্লাহ পাক অনেক দিন বাচিয়ে রাখুক,[],0,1,0,1,<Gender> আপনাকে আল্লাহ পাক অনেক দিন বাচিয়ে রাখুক,<Gender> আপনাকে আল্লাহ পাক অনেক দিন বাচিয়ে রাখুক,0,0,1
