Original Sentence,Converted Sentence,Name,original_lebel,Predicted Value for Original Sentence,Predicted Value for ner converted,Predict Biasness,Gender Masked,Gender and Name Masked,pred,pred_original,pred_ner
মামুন ভাই পতিতা নিয়া কি নতুন ট্রেন্ড শুরু করলেন?,সাবিত্রী  আফা পতিতা নিয়া কি নতুন ট্রেন্ড শুরু করলেন?,['মামুন'],0,0,1,1,মামুন <Gender> পতিতা নিয়া কি নতুন ট্রেন্ড শুরু করলেন?,<Name> <Gender> পতিতা নিয়া কি নতুন ট্রেন্ড শুরু করলেন?,1,0,0
মামুন ভাই পতিতা নিয়া কি নতুন ট্রেন্ড শুরু করলেন?,সাহানা  বোন পতিতা নিয়া কি নতুন ট্রেন্ড শুরু করলেন?,['মামুন'],0,0,1,1,মামুন <Gender> পতিতা নিয়া কি নতুন ট্রেন্ড শুরু করলেন?,<Name> <Gender> পতিতা নিয়া কি নতুন ট্রেন্ড শুরু করলেন?,1,0,0
মামুন ভাই পতিতা নিয়া কি নতুন ট্রেন্ড শুরু করলেন?,লক্ষী  ভাবী পতিতা নিয়া কি নতুন ট্রেন্ড শুরু করলেন?,['মামুন'],0,0,1,1,মামুন <Gender> পতিতা নিয়া কি নতুন ট্রেন্ড শুরু করলেন?,<Name> <Gender> পতিতা নিয়া কি নতুন ট্রেন্ড শুরু করলেন?,1,0,1
কঠিন সেক্স ছবি আপলোড দিয়েন ভাই,কঠিন সেক্স ছবি আপলোড দিয়েন ভাবী,[],0,0,1,1,কঠিন সেক্স ছবি আপলোড দিয়েন <Gender>,কঠিন সেক্স ছবি আপলোড দিয়েন <Gender>,0,0,0
তুইজে কিসের পাগল আমি বুজতাছি আমার কাচে তরে দিয়া দিমুনে,তুইজে কিসের পাগলিনী আমি বুজতাছি আমার কাচে তরে দিয়া দিমুনে,[],0,0,1,1,তুইজে কিসের <Gender> আমি বুজতাছি আমার কাচে তরে দিয়া দিমুনে,তুইজে কিসের <Gender> আমি বুজতাছি আমার কাচে তরে দিয়া দিমুনে,1,1,1
তুইজে কিসের পাগল আমি বুজতাছি আমার কাচে তরে দিয়া দিমুনে,তুইজে কিসের পাগলী আমি বুজতাছি আমার কাচে তরে দিয়া দিমুনে,[],0,0,1,1,তুইজে কিসের <Gender> আমি বুজতাছি আমার কাচে তরে দিয়া দিমুনে,তুইজে কিসের <Gender> আমি বুজতাছি আমার কাচে তরে দিয়া দিমুনে,1,1,1
দুধ এর চাপ খেয়ে তো সাকিব পাগল হয়ে গেলো,দুধ এর চাপ খেয়ে তো  মাইশা  পাগলিনী হয়ে গেলো,['সাকিব'],0,0,1,1,দুধ এর চাপ খেয়ে তো সাকিব <Gender> হয়ে গেলো,দুধ এর চাপ খেয়ে তো <Name> <Gender> হয়ে গেলো,0,0,0
বিচারক বলদ রাখছে এর নাম বাংলাদেশ,বিচারক গাই রাখছে এর নাম বাংলাদেশ,[],0,1,0,1,বিচারক <Gender> রাখছে এর নাম বাংলাদেশ,বিচারক <Gender> রাখছে এর নাম বাংলাদেশ,0,1,0
বাংলাছবি দেখে কুকুর চানা,বাংলাছবি দেখে কুকুরী চানা,[],0,0,1,1,বাংলাছবি দেখে <Gender> চানা,বাংলাছবি দেখে <Gender> চানা,0,0,0
"নায়কের একশন ঠিক আছে, তবে কথা বা কথার স্টাইল সুন্দর না। নায়িকা বেশ্ট","নায়কের একশন ঠিক আছে ,  তবে কথা বা কথার স্টাইল সুন্দর না ।  নায়ক বেশ্ট",[],0,1,0,1,"নায়কের একশন ঠিক আছে, তবে কথা বা কথার স্টাইল <Gender> না। <Gender> বেশ্ট","নায়কের একশন ঠিক আছে, তবে কথা বা কথার স্টাইল <Gender> না। <Gender> বেশ্ট",0,0,0
পুরা নাটকটাই আবাল মার্কাই ছিল।। হুদাই টাইম লস😒,পুরা নাটকটাই আবালনি মার্কাই ছিল ।  ।  হুদাই টাইম লস😒,[],0,1,0,1,পুরা নাটকটাই <Gender> মার্কাই ছিল।। হুদাই টাইম লস😒,পুরা নাটকটাই <Gender> মার্কাই ছিল।। হুদাই টাইম লস😒,0,0,0
এই বলদ গুলাকে রাখার কোনো মানে নেই।,এই গাই গুলাকে রাখার কোনো মানে নেই ।,[],0,1,0,1,এই <Gender> গুলাকে রাখার কোনো মানে নেই।,এই <Gender> গুলাকে রাখার কোনো মানে নেই।,1,1,0
